id	name	birthYear
nm0464710	Boris Komnenic	1957
nm0464804	Satoshi Kon	1963
nm0464810	Chiaki Konaka	1961
nm0464815	Kazuya Konaka	1963
nm0464847	Egor Konchalovskiy	1966
nm0464851	RÃƒÂ©gine Konckier	NULL
nm0464856	Gabriella Koncz	NULL
nm0464898	Masatake KondÃƒÂ´	NULL
nm0464912	Yoshimasa KondÃƒÂ´	1961
nm0464945	Marek Kondrat	1950
nm0464951	Andrzej Kondratiuk	1936
nm0465033	Ivy Kong	NULL
nm0465035	Jinlei Kong	NULL
nm0465067	William Kong	NULL
nm0465102	Zygmunt Konieczny	1937
nm0465133	Marc Koninckx	NULL
nm0465155	Viktor Konisevich	1963
nm0465199	Lawrence Konner	NULL
nm0465209	Misako Konno	NULL
nm0465212	Tomoko Konno	1965
nm0465273	Maksim Konovalov	1975
nm0465298	Cathy Konrad	NULL
nm0465340	Josi W. Konski	NULL
nm0465441	Sirkka-Liisa Konttinen	NULL
nm0465462	Kern Konwiser	NULL
nm0465463	Kip Konwiser	NULL
nm0465474	Mikkel Konyher	1989
nm0465496	Josephine Koo	NULL
nm0465503	Louis Koo	1970
nm0465546	Ricky Koole	1972
nm0465551	Martin Koolhoven	1969
nm0465579	Deborah Koons	NULL
nm0465604	Tanja Koop	NULL
nm0465648	Kim van Kooten	1974
nm0465703	CestmÃƒÂ­r KopeckÃƒÂ½	1952
nm0465728	Bernie Kopell	1933
nm0465740	Eric Kopeloff	NULL
nm0465742	Michael Kopelow	1969
nm0465744	Anne Kopelson	NULL
nm0465745	Arnold Kopelson	1935
nm0465755	Macit Koper	NULL
nm0465777	Kim Kopf	NULL
nm0465800	David Koplan	NULL
nm0465879	Anders Koppel	1947
nm0465892	Kjell Sundqvist-Koppel	NULL
nm0465894	Lena Koppel	NULL
nm0465906	Daniel Koppelkamm	1959
nm0465915	Niek Koppen	NULL
nm0465929	Isha Koppikar	1976
nm0465932	Barbara Kopple	1946
nm0465949	StepÃƒÂ¡n Kopriva	NULL
nm0465950	Stevan Koprivica	1959
nm0466031	Michel Korb	NULL
nm0466109	Susan Korda	NULL
nm0466120	Dimitris Kordelas	NULL
nm0466122	Howard Korder	1957
nm0466123	Alexandra Kordes	NULL
nm0466124	Meike Kordes	NULL
nm0466153	Hirokazu Kore-eda	1962
nm0466175	Steve Koren	NULL
nm0466181	Rosanne Korenberg	NULL
nm0466195	Ruben Korenfeld	NULL
nm0466226	Alix Korey	1951
nm0466292	Oliver Korittke	1968
nm0466349	Baltasar KormÃƒÂ¡kur	1966
nm0466368	JirÃƒÂ­ Korn	1949
nm0466486	Nikos Kornilios	NULL
nm0466496	Anna Kornis	NULL
nm0466512	Katerina KornovÃƒÂ¡	1967
nm0466582	Klaudia Koronel	NULL
nm0466603	Oksana Korostyshevskaya	NULL
nm0466614	Yuriy Korotkov	NULL
nm0466636	Tommi Korpela	1968
nm0466697	Aleksandr Korshunov	1954
nm0466704	Igor Korsic	NULL
nm0466733	Danny Kortchmar	1946
nm0466794	Jonathan Korty	NULL
nm0466833	Natalia Koryncka-Gruz	1958
nm0466851	Abel Korzeniowski	1972
nm0466861	Dina Korzun	1971
nm0466863	Andrzej Korzynski	1940
nm0466891	Renat Kosai	NULL
nm0466892	Andrej Kosak	1965
nm0466925	Scott Kosar	NULL
nm0466936	Baran Kosari	1985
nm0466937	Jahangir Kosari	NULL
nm0466954	Jussuf Koschier	NULL
nm0466962	Carl-Friedrich Koschnick	1949
nm0467017	Dover Koshashvili	1966
nm0467083	Geyer Kosinski	NULL
nm0467145	Arto Koskinen	1962
nm0467152	Kerkko Koskinen	1973
nm0467219	Lukasz Kosmicki	1968
nm0467220	Arkadiusz Kosmider	NULL
nm0467276	Shane Koss	NULL
nm0467281	Andreas Kossak	NULL
nm0467285	Victor Kossakovsky	1961
nm0467305	Uwe Kossmann	NULL
nm0467355	Stanko Kostanjevec	1961
nm0467379	Lubo KostelnÃƒÂ½	1981
nm0467397	Iren Koster	NULL
nm0467451	Vuk Kostic	1979
nm0467559	Kane Kosugi	1974
nm0467569	KÃƒÂ´suke Mukai	1977
nm0467601	Eric Kot	1966
nm0467607	Venkateswara Rao Kotagiri	NULL
nm0467608	Shohei Kotaki	NULL
nm0467666	Marek Koterski	1942
nm0467683	Rajan Kothari	NULL
nm0467691	Koti	NULL
nm0467699	Elena Kotikhina	NULL
nm0467726	Philippe Kotlarski	NULL
nm0467801	Marina Kotsios	NULL
nm0467824	Carol Kottenbrook	NULL
nm0467836	Andrew Kotting	1958
nm0467846	Maka Kotto	1961
nm0467851	Isaac Thomas Kottukappally	NULL
nm0467942	Jim Kouf	1951
nm0467954	Sid Ali Kouiret	1933
nm0467962	Mikko Kouki	1967
nm0467977	Oren Koules	1961
nm0467996	Takis Koumoundouros	NULL
nm0468007	Jan Kounen	1964
nm0468008	Penka Kouneva	1967
nm0468087	Pavel KouteckÃƒÂ½	1956
nm0468105	Daphne Koutsafti	NULL
nm0468106	Filippos Koutsaftis	NULL
nm0468125	Dani KouyatÃƒÂ©	1961
nm0468156	Mirko Kovac	1938
nm0468202	Khristo Tz. Kovachev	1947
nm0468229	Kristian Howard	NULL
nm0468279	Paul Koval	NULL
nm0468384	Jonathan Kovel	NULL
nm0468393	Hugo Kovensky	NULL
nm0468476	GÃƒÂ¡bor KovÃƒÂ¡cs	1955
nm0468483	Kati KovÃƒÂ¡cs	1944
nm0468490	Lajos KovÃƒÂ¡cs	1944
nm0468497	Martina KovÃƒÂ¡cs	1976
nm0468518	JÃƒÂ¡nos KovÃƒÂ¡csi	1949
nm0468519	Tibor KovÃƒÂ¡csy	NULL
nm0468527	AdÃƒÂ©l KovÃƒÂ¡ts	1962
nm0468530	Kolos KovÃƒÂ¡ts	1948
nm0468550	Andrew Kowalchuk	NULL
nm0468568	Grzegorz Kowalczyk	1967
nm0468586	Krzysztof Kowalewski	1937
nm0468667	Edna Kowarsky	NULL
nm0468684	Waldemar Kownacki	1949
nm0468708	Mami Koyama	1955
nm0468721	Eric Koyanagi	NULL
nm0468729	Takehito Koyasu	1965
nm0468746	Koyuki	1976
nm0468827	Ran Kozer	NULL
nm0468837	Igor Kozhevnikov	NULL
nm0468859	Barbara Beall	1979
nm0468995	Damjan Kozole	1964
nm0469021	Malgorzata Kozuchowska	1971
nm0469034	William Kozy	NULL
nm0469063	Fatmir KoÃƒÂ§i	1959
nm0469066	BalÃƒÂ¡zs KoÃƒÂ³s	NULL
nm0469073	Joseph Kpobly	NULL
nm0469079	Peter van Kraaij	NULL
nm0469083	Maria Kraakman	1975
nm0469103	Jeroen KrabbÃƒÂ©	1944
nm0469104	Tim KrabbÃƒÂ©	1943
nm0469145	Joe Kraemer	NULL
nm0469254	Thomas Krag	NULL
nm0469273	SÃƒÂ¸ren Kragh-Jacobsen	1947
nm0469298	Winai Kraibutr	NULL
nm0469332	Peter Krajewski	NULL
nm0469349	Mirjam Krakenberger	NULL
nm0469366	Bob Krakower	NULL
nm0469373	Andrzej Krakowski	1946
nm0469411	Daamen J. Krall	1951
nm0469467	Brigitte Kramer	NULL
nm0469553	Jeremy Kramer	NULL
nm0469656	Rony Kramer	NULL
nm0469666	Shane Kramer	NULL
nm0469694	Wayne Kramer	NULL
nm0469696	Ãƒâ€œscar Kramer	1937
nm0469707	Martin Kraml	NULL
nm0469725	Josh Kramon	NULL
nm0469732	JirÃƒÂ­ Krampol	1938
nm0469753	Leland Krane	NULL
nm0469813	Tony Krantz	NULL
nm0469835	Oliver Kranz	NULL
nm0469842	Gabriele Kranzelbinder	NULL
nm0469843	Karl Kranzkowski	NULL
nm0469848	Stamatis Kraounakis	1955
nm0469908	Andrey Krasko	1957
nm0469928	Mark Krasnoff	1963
nm0469987	Catherine Krassovsky	NULL
nm0470015	Ingo Kratisch	NULL
nm0470059	Nino Kratzer	NULL
nm0470081	Lars Kraume	1973
nm0470098	Chris Kraus	NULL
nm0470101	Daniel Kraus	NULL
nm0470104	Dietmar Kraus	NULL
nm0470118	FranÃƒÂ§ois Kraus	NULL
nm0470130	Jan Kraus	1953
nm0470182	Brian Krause	1969
nm0470212	Horst Krause	1941
nm0470245	Peter Krause	1961
nm0470292	Jana KrausovÃƒÂ¡	1954
nm0470323	Ron Krauss	1970
nm0470338	Danny Krausz	1958
nm0470351	Alexander Kraut	NULL
nm0470374	Antoni Krauze	1940
nm0470377	Krzysztof Krauze	1953
nm0470385	Aleksey Kravchenko	1969
nm0470443	GÃƒÂ©rard Krawczyk	1953
nm0470467	Jan Krawitz	NULL
nm0470483	Sabine KrayenbÃƒÂ¼hl	NULL
nm0470503	Veselko Krcmar	1949
nm0470514	Nicolette Krebitz	1972
nm0470599	Matthew Kregor	NULL
nm0470700	Tobias Kreissl	NULL
nm0470727	Tomas Krejci	NULL
nm0470749	Petar Krelja	1940
nm0470793	Peter Kremer	1958
nm0470818	Jan-Gregor Kremp	1962
nm0470854	Fritz KrennmÃƒÂ¼ller	NULL
nm0470886	Magnus Krepper	1967
nm0470929	Eric Kress	1962
nm0470945	Philippe Kress	1972
nm0470981	Thomas Kretschmann	1962
nm0470987	Cleo Kretschmer	1951
nm0471036	Kristin Kreuk	1982
nm0471044	Adam Kreutner	NULL
nm0471064	Stig Kreutzfeldt	NULL
nm0471066	Bill Kreutzmann	1946
nm0471086	Marco Kreuzpaintner	1977
nm0471097	Brad Krevoy	NULL
nm0471116	Titus Kreyenberg	NULL
nm0471124	Manos Krezias	NULL
nm0471128	Daniela Krhutova	NULL
nm0471137	Gretchen Krich	NULL
nm0471180	David Kriegel	NULL
nm0471201	Martin Theo Krieger	1953
nm0471240	Stefan Kriekhaus	NULL
nm0471290	Maaik Krijgsman	NULL
nm0471335	Micki Krimmel	NULL
nm0471387	Lenka Kripac	NULL
nm0471430	Raja Krishnamoorthy	NULL
nm0471452	Suresh Krishna	NULL
nm0471464	Krishnamraju	1940
nm0471566	Kris Kristensen	NULL
nm0471586	Jimsher Kristesashvili	NULL
nm0471593	Roger Kristian Jones	NULL
nm0471596	David Kristian	1967
nm0471598	Povl Kristian	NULL
nm0471601	Anders Baasmo Christiansen	1976
nm0471639	Leif Kristiansson	NULL
nm0471680	Agota Kristof	1935
nm0471856	Gary Kroeger	1957
nm0471861	Sebastian Kroehnert	1980
nm0471897	Marty Krofft	1937
nm0471898	Sid Krofft	1929
nm0471990	Mary Krohnert	NULL
nm0471992	Hugo Kroiss	NULL
nm0472029	Rafal KrÃƒÂ³likowski	1966
nm0472034	Anatoli Kroll	1943
nm0472080	Adam Kroloff	1968
nm0472100	Jerzy Kromolowski	NULL
nm0472119	Rick Kronberg	NULL
nm0472140	Janette Kronegger	NULL
nm0472141	David Kronemeyer	NULL
nm0472192	Nina KronjÃƒÂ¤ger	1967
nm0472223	Thomas Kronthaler	1967
nm0472254	Pieter Kroonenburg	NULL
nm0472256	Scott Kroopf	NULL
nm0472277	Richard Kropf	1979
nm0472360	Jennifer Krouse	NULL
nm0472382	Joe Krowka	NULL
nm0472391	Maren Kroymann	1949
nm0472567	Ehren Kruger	1972
nm0472627	Vera Kruglova	NULL
nm0472666	Evgeniya Kryukova	1971
nm0472667	Andrzej Krukowski	1961
nm0472695	Ester KrumbachovÃƒÂ¡	1923
nm0472701	Ulrike Krumbiegel	1961
nm0472706	JÃƒÂ©rÃƒÂ´me Krumenacker	NULL
nm0472710	David Krumholtz	1978
nm0472818	Herbert Kruschke	NULL
nm0472855	Line Kruse	1975
nm0472891	Michelle Krusiec	1974
nm0472894	Antje Kruska	1973
nm0472928	Boris Lee Krutonog	1960
nm0472973	Axel Krygier	NULL
nm0472979	Ruslan Vitryanyuk	1973
nm0473102	Monika Krzywkowska	NULL
nm0473162	Pavel KrÃƒÂ­z	1961
nm0473165	Vendulka KrÃƒÂ­zovÃƒÂ¡	1972
nm0473188	Konstantin KrÃƒÂ¶ning	1964
nm0473195	Svein KrÃƒÂ¸vel	NULL
nm0473204	Hardy KrÃƒÂ¼ger Jr.	1968
nm0473228	Hardy KrÃƒÂ¼ger	1928
nm0473234	Jan KrÃƒÂ¼ger	1973
nm0473314	Feng Ku	1930
nm0473321	Jung-Kao Ku	NULL
nm0473329	Shawn Ku	NULL
nm0473356	Martin KubacÃƒÂ¡k	1976
nm0473440	Mirjam Kubescha	NULL
nm0473451	Bern Kubiak	NULL
nm0473503	Marta KubisovÃƒÂ¡	1942
nm0473532	Atsushi Kubo	NULL
nm0473566	Suguru Kubota	NULL
nm0473577	YÃƒÂ´suke Kubozuka	1979
nm0473606	JirÃƒÂ­ KubÃƒÂ­cek	NULL
nm0473610	Dariusz Kuc	1956
nm0473622	Jaroslav Kucera	NULL
nm0473630	StepÃƒÂ¡n Kucera	1968
nm0473648	Mike Kuchar	1942
nm0473685	Natalya Kucherenko	NULL
nm0473695	Sergey Kuchkov	1956
nm0473696	Alwin H. KÃƒÂ¼chler	NULL
nm0473713	Natacha Kucic	NULL
nm0473742	Laxmikant Shantaram Kudalkar	1937
nm0473764	Andrey Kudinenko	NULL
nm0473772	Karoliina Kudjoi	NULL
nm0473936	Kurt Kuenne	NULL
nm0473938	Kai KÃƒÂ¼nnemann	NULL
nm0473982	Ben Kufrin	NULL
nm0473983	Thomas Kufus	NULL
nm0473989	Michael Kuge	NULL
nm0473997	Sara Kugelmass	NULL
nm0474076	Aaron Kuhn	NULL
nm0474080	Anette Kuhn	NULL
nm0474090	Daniella Kuhn	NULL
nm0474092	Drazen Kuhn	NULL
nm0474097	Georg Kuhn	NULL
nm0474131	Toni Kuhn	1942
nm0474152	Roman Kuhn	NULL
nm0474166	Tom Kuhn	NULL
nm0474233	Pieter Kuijpers	1968
nm0474333	Nutsa Kukhianidze	1983
nm0474343	Elizabeta Kukic	1959
nm0474348	Pawel Kukiz	1963
nm0474354	Katja Kukkola	1971
nm0474361	Piotr Kukla	1958
nm0474372	Michaela KuklovÃƒÂ¡	1968
nm0474398	Nagesh Kukunoor	NULL
nm0474400	Juraj Kukura	1947
nm0474430	Yuri Kulakov	1959
nm0474455	Mardonkul Kulbobo	NULL
nm0474482	Ruth Kulerman	NULL
nm0474494	Anri Kulev	1949
nm0474520	Vladimir Kulich	1956
nm0474587	Tatyana Kulish	1952
nm0474599	Igor Kuljeric	1938
nm0474603	JÃƒÂ¡nos Kulka	1958
nm0474609	Atul Kulkarni	1965
nm0474620	Nina Kulkarni	NULL
nm0474638	Gaby Kull-Neujahr	1957
nm0474709	Robert Kulzer	NULL
nm0474727	Hideo Kumagai	NULL
nm0474731	Miyuki Matsuda	1961
nm0474743	Kei Kumai	1929
nm0474747	Kazuyoshi Kumakiri	1974
nm0474774	Akshay Kumar	1967
nm0474791	B.H. Tharun Kumar	NULL
nm0474812	Inder Kumar	1973
nm0474816	Jyoti Kumar	NULL
nm0474820	Kiran Kumar	1953
nm0474823	Kranthi Kumar	NULL
nm0474824	Krishan Kumar	NULL
nm0474837	Mehul Kumar	1949
nm0474844	Padam Kumar	NULL
nm0474853	Prem Kumar	NULL
nm0474856	Rajeev Kumar	NULL
nm0474870	S. Kumar	NULL
nm0474891	Siddharth Anand Kumar	1975
nm0474910	Vineeth Kumar	NULL
nm0474911	Vinit Kumar	NULL
nm0474948	Naoto Kumazawa	1967
nm0474955	Roger Kumble	1966
nm0475020	Jani Kumpulainen	NULL
nm0475073	Youlia Kantcheva	1956
nm0475100	Vusi Kunene	NULL
nm0475118	Claude Kunetz	NULL
nm0475154	Paul Kunigis	NULL
nm0475165	Jun Kunimura	1955
nm0475190	Ryouichi Kuniyoshi	NULL
nm0475234	Makiko Kuno	1967
nm0475238	Tsutomu Kuno	NULL
nm0475371	Jian Hong Kuo	NULL
nm0475381	Thomas Kuo	1975
nm0475394	Ahti Kuoppala	1930
nm0475411	Sakari Kuosmanen	1956
nm0475423	Claire Kupchak	NULL
nm0475425	Irina Kupchenko	1948
nm0475465	Jerry Kupfer	NULL
nm0475492	Bryan Kupko	NULL
nm0475504	Dana Kupper	NULL
nm0475566	Kazuhito Kuramoto	NULL
nm0475578	Ellen Kuras	1959
nm0475625	Dirk Kurbjuweit	1962
nm0475643	Adi Kurdi	1948
nm0475659	Hanif Kureishi	1954
nm0475755	ShÃƒÂ»ji Kuriyama	NULL
nm0475761	Lea Kurka	1991
nm0475781	Elzbieta Kurkowska	NULL
nm0475845	Yoshio Kuroda	NULL
nm0475860	Hisami Kuroiwa	NULL
nm0475869	Mei Kurokawa	1987
nm0475870	Rikiya Kurokawa	1975
nm0475878	Hitomi Kuroki	1960
nm0475900	Asuka Kurosawa	1971
nm0475905	Kiyoshi Kurosawa	1955
nm0475917	Tomoka Kurotani	1975
nm0475919	Mitsuo Kurotsuchi	1947
nm0475935	Srdjan Kurpjel	1971
nm0475946	Karmelo Kursar	NULL
nm0475969	Stefan Kurt	1959
nm0475982	Peter Kurth	1957
nm0476004	Tuncel Kurtiz	1936
nm0476011	Mehmet Kurtulus	1972
nm0476013	Zekeriya Kurtulus	NULL
nm0476064	Alex Kurtzman	1973
nm0476066	Anne Kurtzman	NULL
nm0476080	SÃƒÂ¡ndor Kurucz	1944
nm0476097	Kurupt	1972
nm0476146	Susanne Kurz	1974
nm0476189	Keiko Kusakabe	NULL
nm0476199	Lyudmila Kusakova	1935
nm0476201	Karyn Kusama	1968
nm0476205	Reiko Kusamura	1944
nm0476211	Tsuyoshi Kusanagi	1974
nm0476217	KÃƒÂ´ta Kusano	1977
nm0476291	Donald Kushner	NULL
nm0476295	Judy J. Kushner	1941
nm0476331	Jacob Kusk	1972
nm0476334	Fikret Kuskan	1965
nm0476384	Alex Kustanovich	NULL
nm0476412	Nina Kusturica	NULL
nm0476468	Kevin Kutchaver	1957
nm0476491	StÃƒÂ©phane Kuthy	NULL
nm0476508	Hussi Kutlucan	1962
nm0476544	Yuriy Kutsenko	1967
nm0476643	Matleena Kuusniemi	1973
nm0476828	Anatoliy Kuznetsov	1930
nm0476864	Yuriy Kuznetsov	1946
nm0476906	Mimi Kuzyk	1952
nm0476952	Igor Kvasha	1933
nm0476993	Irakli Kvirikadze	1939
nm0477018	Pero Kvrgic	1927
nm0477024	Hans Magnus KvÃƒÂ¥le	1982
nm0477026	Thomas GrÃƒÂ¸tan	NULL
nm0477041	Kyung-taek Kwak	1966
nm0477066	Emily Kwan	NULL
nm0477076	Julia Kwan	NULL
nm0477095	Pung-Leung Kwan	NULL
nm0477102	Stanley Kwan	1957
nm0477105	Suki Kwan	1966
nm0477108	Teddy Robin Kwan	1945
nm0477119	Kwang-su Lee	NULL
nm0477127	Ryan Kwanten	1976
nm0477129	Ken Kwapis	1957
nm0477165	Min-jung Kweon	1976
nm0477172	Dorota Kwiatkowska	1957
nm0477193	Richard Kwietniowski	1957
nm0477209	Aaron Kwok	1965
nm0477213	Chi-kin Kwok	NULL
nm0477233	Raymond Kwok	NULL
nm0477234	Roger Kwok	1964
nm0477246	Stanley Tam	NULL
nm0477248	Kwok-Wai Lau	NULL
nm0477253	Gina Kwon	NULL
nm0477269	Abe Kwong	NULL
nm0477273	Tat-Kwong Chan	NULL
nm0477274	Chi-Leung Kwong	NULL
nm0477290	Stephanie Kwong	NULL
nm0477297	Burt Kwouk	1930
nm0477333	Dokhdurbek Kydyraliyev	NULL
nm0477334	Khasan Kydyraliyev	NULL
nm0477370	Christopher Kyle	NULL
nm0477404	Sissela Kyle	1957
nm0477426	Milan Kymlicka	1936
nm0477456	Su-chang Kong	NULL
nm0477463	Nikos Kypourgos	NULL
nm0477498	Marco Kyris	1961
nm0477577	PÃƒÂ©ter KÃƒÂ¡lloy MolnÃƒÂ¡r	1970
nm0477585	GÃƒÂ¡bor KÃƒÂ¡lomista	1964
nm0477591	LÃƒÂ¡szlÃƒÂ³ KÃƒÂ¡ntor	1964
nm0477595	Einar KÃƒÂ¡rason	NULL
nm0477596	Sigvaldi J. KÃƒÂ¡rason	1973
nm0477597	Dagur KÃƒÂ¡ri	1973
nm0477636	Anna-Mari KÃƒÂ¤hÃƒÂ¤rÃƒÂ¤	NULL
nm0477639	Matthias KÃƒÂ¤lin	1953
nm0477650	Per KÃƒÂ¤llberg	1947
nm0477653	Linda KÃƒÂ¤llgren	1973
nm0477662	Olof KÃƒÂ¤llstrÃƒÂ¶m	1948
nm0477682	Katariina Souri	1968
nm0477696	Erich KÃƒÂ¤stner	1899
nm0477727	Jacques KÃƒÂ©badian	1940
nm0477792	Andreas KÃƒÂ¶fer	NULL
nm0477810	Juliane KÃƒÂ¶hler	1965
nm0477819	Sigrun KÃƒÂ¶hler	NULL
nm0477836	Basak KÃƒÂ¶klÃƒÂ¼kaya	1974
nm0477858	Philipp Fabian KÃƒÂ¶lmel	1973
nm0477910	Ralf KÃƒÂ¶nig	1960
nm0477949	Maria KÃƒÂ¶pf	1962
nm0478005	VladimÃƒÂ­r KÃƒÂ¶rner	1939
nm0478105	Harald KÃƒÂ¼gler	NULL
nm0478132	Rainer KÃƒÂ¼hn	NULL
nm0478165	Steffi KÃƒÂ¼hnert	1963
nm0478172	Karsten Kiilerich	NULL
nm0478202	Aline KÃƒÂ¼ppenheim	1969
nm0478241	Iiro KÃƒÂ¼ttner	1966
nm0478264	Ash LAnge	NULL
nm0478287	Olivier LEcuyer	NULL
nm0478403	Jake La Botz	NULL
nm0478418	Bruce La Bruce	1964
nm0478429	Alexandra La Capria	NULL
nm0478588	Ian La Frenais	1937
nm0478640	David La Haye	1966
nm0478713	Jean-Claude La Marre	NULL
nm0478717	Alain de la Mata	NULL
nm0478731	Gino La Monica	1944
nm0478782	Roger La Page	NULL
nm0478799	Alexandre de La PatelliÃƒÂ¨re	1971
nm0478834	Gina La Piana	NULL
nm0479001	Chi Chi LaRue	1959
nm0479041	Nancy La Scala	NULL
nm0479133	Michel La Veaux	NULL
nm0479289	Lutgardo Labad	NULL
nm0479352	FranÃƒÂ§ois-Renaud Labarthe	NULL
nm0479373	Wilma Labate	1949
nm0479412	Patrick LabbÃƒÂ©	1970
nm0479436	Brian LaBelle	NULL
nm0479471	Shia LaBeouf	1986
nm0479527	Tyler Labine	1978
nm0479531	Attilio Labis	NULL
nm0479586	Leopoldo Laborde	1970
nm0479608	Emmanuelle Laborit	1971
nm0479653	Berting Labra	1933
nm0479674	Don LaBranche	NULL
nm0479682	Jean-Claude Labrecque	1938
nm0479713	Art Labriola	NULL
nm0479738	Jeanne Labrune	1950
nm0479753	MariÃƒÂ¡n Labuda	1944
nm0479876	Modesto Lacen	1976
nm0479884	Felipe Lacerda	1969
nm0479889	Luiz Carlos Lacerda	1945
nm0479895	Thiago Lacerda	1978
nm0479907	Bruce Lacey	NULL
nm0479916	Clay Lacy	NULL
nm0479956	Simon Lacey	NULL
nm0479965	Michael Lach	NULL
nm0479975	Bertrand Lachance	NULL
nm0479997	AndrÃƒÂ©e Lachapelle	1931
nm0479999	David LaChapelle	1963
nm0480016	Anabelle Lachatte	NULL
nm0480031	Drew Lachey	1976
nm0480038	Fariborz Lachini	NULL
nm0480068	Gregg Lachow	NULL
nm0480091	Christiane Lack	1939
nm0480134	Mitch Lackie	NULL
nm0480144	Erich Lackner	NULL
nm0480207	Antoine Lacomblez	NULL
nm0480286	IdÃƒÂª Lacreta	NULL
nm0480308	Ghalia Lacroix	NULL
nm0480316	LaÃƒÂ«titia Lacroix	NULL
nm0480328	Peter LaCroix	NULL
nm0480454	David Ladd	1947
nm0480465	Jordan Ladd	1975
nm0480494	Renato Ladeira	NULL
nm0480523	Rob Ladesich	NULL
nm0480558	Mihailo Ladjevac	1976
nm0480575	Aldo Lado	1934
nm0480587	Ãƒâ€œscar Ladoire	1954
nm0480628	Russell LaDue	NULL
nm0480685	Michel van Laer	1942
nm0480686	Hilde De Laere	NULL
nm0480707	Anne Lafarge	NULL
nm0480710	Emilie Lafarge	NULL
nm0480728	Nathalie Lafaurie	NULL
nm0480740	Yves Lafaye	NULL
nm0480754	Krystjo Lafazanov	1961
nm0480767	Dany LaferriÃƒÂ¨re	1953
nm0480775	Adam LeFevre	1950
nm0480780	Javier Laffaille	NULL
nm0480798	James Lafferty	1985
nm0480800	John Lafferty	NULL
nm0480831	Axelle Laffont	1970
nm0480833	FrÃƒÂ©dÃƒÂ©ric Laffont	NULL
nm0480873	Chantal Lafleur	NULL
nm0480942	Bernadette Lafont	1938
nm0481155	JoÃƒÂ£o Lagarto	1954
nm0481180	Jordan Lage	1963
nm0481243	PÃƒÂ¤r Lagerkvist	1891
nm0481280	Martin Lagestee	NULL
nm0481290	Carlota Lagido	NULL
nm0481297	MÃƒÂ¡rio Laginha	1960
nm0481310	Matt Lagman	NULL
nm0481336	Javier Lago	NULL
nm0481345	Pablo Lago	NULL
nm0481362	Shreeram Lagoo	1927
nm0481363	Reema Lagoo	1958
nm0481418	Richard LaGravenese	1959
nm0481421	Pascal Lagriffoul	NULL
nm0481490	Igor Lagutin	1964
nm0481500	Nikita Lah	NULL
nm0481542	Tim LaHaye	1926
nm0481568	Bappi Lahiri	1952
nm0481606	Grant Lahood	NULL
nm0481610	Farid Lahouassa	1959
nm0481628	Atro Lahtela	NULL
nm0481636	James Lahti	NULL
nm0481674	Miu-Suet Lai	NULL
nm0481709	Leon Lai	1966
nm0481737	Yiu-Cheung Lai	1964
nm0481738	Yiu-Fai Lai	NULL
nm0481744	Laibach	NULL
nm0481792	Daniel Laikind	NULL
nm0481798	Laila	NULL
nm0481830	Chris Laine	1965
nm0481848	Jarkko T. Laine	NULL
nm0481910	John Laing	NULL
nm0481923	Phyllis Laing	NULL
nm0481931	Stuart Laing	1969
nm0481946	MÃƒÂ³nica Lairana	NULL
nm0481990	Peter Laird	1954
nm0481996	Nick Laird-Clowes	1957
nm0482019	Tova Laiter	NULL
nm0482089	Anne Lakanen	NULL
nm0482232	Apoorva Lakhia	NULL
nm0482285	Lakshmi	1952
nm0482290	Padma Lakshmi	1970
nm0482309	Lal	NULL
nm0482316	Kabir Lal	NULL
nm0482320	Mohanlal	1960
nm0482347	Dan Lalande	NULL
nm0482378	EulÃƒ lia Ramon	1959
nm0482413	Rodrigo Lalinde	NULL
nm0482458	Brian Lally	1965
nm0482471	Michael Lally	NULL
nm0482473	Mick Lally	1945
nm0482487	Nicole LaLoggia	1970
nm0482510	Paul Lalonde	NULL
nm0482511	Peter Lalonde	NULL
nm0482513	Richard Lalonde	NULL
nm0482532	Serge Lalou	NULL
nm0482559	Ardy Lam	NULL
nm0482560	Angie Lam	1965
nm0482592	Dante Lam	NULL
nm0482628	Ka Tung Lam	1967
nm0482673	Oi Wah Lam	NULL
nm0482682	Rose Lam	NULL
nm0482688	Daniel Lam	NULL
nm0482692	Stephen Lam	NULL
nm0482695	Suet Lam	1964
nm0482702	Tony Lam	NULL
nm0482706	Wah-Chuen Lam	NULL
nm0482725	Yiuwing Lam	NULL
nm0482730	The Dalai Lama	1935
nm0482764	Andre Lamal	NULL
nm0482774	Joel Lamangan	NULL
nm0482799	Leon Lamar	NULL
nm0482834	Alex Lamarque	NULL
nm0482851	Phil LaMarr	1967
nm0482879	Diana Lamas	1970
nm0482893	Olivia M. Lamasan	NULL
nm0482987	Larry Lamb	1947
nm0483005	Rick Lamb	1958
nm0483043	Renaat Lambeets	NULL
nm0483047	Adam Lamberg	1984
nm0483186	Jennifer Lambert	NULL
nm0483187	Jerry Lambert	1958
nm0483406	Rodney Lamborn	NULL
nm0483416	Marcus Lambrecht	NULL
nm0483423	Martine Lambrechts	NULL
nm0483440	Kostas Lambropoulos	NULL
nm0483449	Simon Lambros	NULL
nm0483451	Julien Lambroschini	NULL
nm0483461	Sabine Lamby	NULL
nm0483499	Laurence Lamers	1965
nm0483575	EsmÃƒÂ© Lammers	1958
nm0483576	Frank Lammers	1972
nm0483625	John D. Lamond	NULL
nm0483645	Chris LaMont	NULL
