id,title,director,year
HHa32,Call Northside 777,Hathaway,1948
HHa33,Down to the Sea in Ships,Hathaway,1949
HHa38,The Desert Fox,Hathaway,1951
HHa39,Fourteen Hours,Hathaway,1951
HHa43,Niagra,Hathaway,1952
HHa47,Prince Valiant,Hathaway,1954
HHa50,Legend of the Lost,Hathaway,1957
HHa53,North to Alaska,Hathaway,1960
HHa54,How the West Was Won,Hathaway,1963
HHa56,Of Human Bondage,Hathaway,1964
HHa60,The Last Safari,Hathaway,1967
HHa65,True Grit,Hathaway,1969
HHa72,Shootout,Hathaway,1971
IrP1,The Most Dangerous Game,Pichel,1932
IrP3,She,Pichel,1935
IrP11,The Man I Married,Pichel,1940
IrP12,Hudson's Bay,Pichel,1940
IrP15,The Pied Piper,Pichel,1942
IrP17,The Moon is Down,Pichel,1943
IrP18,Happy Land,Pichel,1943
IrP19,and Now Tomorrow,Pichel,1944
IrP21,Tomorrow is Forever,Pichel,1946
IrP24,O.S.S.,Pichel,1946
IrP27,They Won't Believe Me,Pichel,1947
IrP34,Santa Fe,Pichel,1951
KFr1,The Mummy,Freund,1932
KFr10,Mad Love,Freund,1935
KuN4,The Big Cage,K.Neumann,1933
KuN5,The Secret of the Blue Room,K.Neumann,1933
KuN12,Island of Lost Men,K.Neumann,1939
KuN30,Tarzan and the Amazons,K.Neumann,1945
KuN33,Tarzan and the Leopard Woman,K.Neumann,1946
KuN36,Tarzan and the Huntress,K.Neumann,1947
KuN40,Son Of Ali Baba,K.Neumann,1952
KuN42,Tarzan and the She-Devil,K.Neumann,1953
KuN45,Carnival Story,K.Neumann,1954
KuN46,Rummelplatz der Liebe,K.Neumann,1954
KuN49,The Deerslayer,K.Neumann,1957
KuN14,The Fly,K.Neumann,1958
LeR5,The Blue Light,Riefenstahl,1932
LeR10,Triumph of the Will,Riefenstahl,1934
LeR15,Olympische Spiele 1936,Riefenstahl,1938
LeR25,Tiefland,Riefenstahl,1945
MGe5,Madame Butterfly,Gering,1932
MGe10,Jennie Gerhardt,Gering,1933
MGe12,Thirty-Day Princess,Gering,1934
MGe50,Sarumba,Gering,1950
OP8,Laura,Preminger,1944
OP10,A Royal Scandal,Preminger,1945
OP12,Fallen Angel,Preminger,1946
OP13,Forever Amber,Preminger,1947
OP14,Daisy Kenyon,Preminger,1947
OP13,Forever Amber,Preminger,1947
OP15,The Fan,Preminger,1949
OP17,Whirlpool,Preminger,1950
OP18,Where the Sidewalk Ends,Preminger,1950
OP20,Angel Face,Preminger,1952
OP21,The Moon is Blue,Preminger,1953
OP23,River of No Return,Preminger,1961
OP24,Carmen Jones,Preminger,1954
OP26,The Man with the Golden Arm,Preminger,1956
OP28,Saint Joan,Preminger,1957
OP29,Porgy and Bess,Preminger,1959
OP30,Anatomy of a Murder,Preminger,1959
OP31,Exodus,Preminger,1960
OP32,Advise and Consent,Preminger,1961
OP33,The Cardinal,Preminger,1963
OP34,In Harm's Way,Preminger,1965
OP35,Bunny Lake is Missing,Preminger,1965
OP40,"Tell Me That You Love Me, Junie Moon",Preminger,1969
OP44,Such Good Friends,Preminger,1971
OP50,The Human Factor,Preminger,1979
OP48,Rosebud,Preminger,1979
PCz10,"Der Tr\""amende Mund",Czinner,1932
PCz15,Catherine the Great,Czinner,1933
PCz20,Escape Me Never,Czinner,1935
PCz25,As You Like It,Czinner,1936
PCz30,Dreaming Lips,Czinner,1937
PCz35,Stolen Life,Czinner,1939
PCz50,The Bolshoi Ballet,Czinner,1955
PCz60,The Royal Ballet,Czinner,1959
PCz65,Der Rosenkavalier,Czinner,1961
PCz70,Romeo and Juliet,Czinner,1966
PPr5,L'Affaire est dans le Sac,Prevert,1932
PPr10,Adieu Leonard,Prevert,1943
PPr20,Voyage Suprise,Prevert,1946
RoS3,Tudor Rose,Stevenson,1936
RoS4,The Man Who Changed His Mind,Stevenson,1936
RoS6,King Solomon's Mines,Stevenson,1937
RoS11,Tom Brown's Schooldays,Stevenson,1940
RoS13,Back Street,Stevenson,1941
RoS15,Jane Eyre,Stevenson,1943
RoS17,To the Ends of the Earth,Stevenson,1948
RoS50,Don't Come Back Alive,Stevenson,1955
RoS51,The Long Shot,Stevenson,1955
RoS52,The Derelicts,Stevenson,1956
RoS53,And so Died Riabouchinska,Stevenson,1956
RoS54,There was an Old Woman,Stevenson,1956
RoS55,Mink,Stevenson,1956
RoS60,Old Yeller,Stevenson,1957
RoS65,Darby O'Gill and the Little People,Stevenson,1959
RoS68,The Shaggy Dog,Stevenson,1959
RoS70,An Occurrence at Owl Creek Bridge,Stevenson,1959
RoS80,Kidnapped,Stevenson,1960
RoS85,The Absent-Minded Professor,Stevenson,1961
RoS87,In Search of the Castaways,Stevenson,1962
RoS90,Mary Poppins,Stevenson,1964
RoS92,That Darn Cat,Stevenson,1965
RoS94,Gnome-Mobile,Stevenson,1967
RoS95,Blackbeard's Ghost,Stevenson,1967
RoS98,The Love Bug,Stevenson,1969
RoS100,Bedknobs and Broomsticks,Stevenson,1971
RoS110,One of Our Dinosaurs is Missing,Stevenson,1975
RoS112,The Shaggy DA,Stevenson,1976
RoS120,Island at the Top of the World,Stevenson,1981
SLa2,Moulin Rouge,Lanfield,1934
SLa3,King of Burlesque,Lanfield,1935
SLa10,Wake Up and Live,Lanfield,1939
SLa14,The Hound of the Baskervilles,Lanfield,1939
SLa15,Swanee River,Lanfield,1939
SLa18,You'll Never Get Rich,Lanfield,1941
SLa19,The Lady Has Plans,Lanfield,1941
SLa20,My Favorite Blonde,Lanfield,1942
SLa22,The Meanest Man in the World,Lanfield,1943
SLa30,Sorrowful Jones,Lanfield,1949
StR5,One Sunday Afternnon,S.Roberts,1933
StR8,Star of Midnight,S.Roberts,1935
StR9,The Man Who Broke the Bank at Monte Carlo,S.Roberts,1935
StR10,The Ex-Mrs.~Bradford,S.Roberts,1936
StT10,Social Decay,Tatassopoulos,1932
VHa10,White Zombie,Halperin,1932
VrM10,The Silent Witness,Mr.Varnel,1932
VrM20,Girls Will Be Boys,Mr.Varnel,1934
VrM30,Good Morning Boys,Mr.Varnel,1936
VrM40,Oh Mr.~Porter,Mr.Varnel,1938
VrM42,Convict 99,Mr.Varnel,1938
VrM45,Alf's Button Afloat,Mr.Varnel,1938
VrM47,Old Bones of the River,Mr.Varnel,1938
VrM50,Ask a Policeman,Mr.Varnel,1939
VrM52,The Frozen Limits,Mr.Varnel,1939
VrM60,The Ghost of St.Michaels,Mr.Varnel,1941
VrM65,King Arthur was a Gentleman,Mr.Varnel,1942
VrM80,This Man is Mine,Mr.Varnel,1946
WmK8,Babbitt,Keighley,1934
WmK11,G-men,Keighley,1935
WmK14,Bullets or Ballots,Keighley,1936
WmK15,The Singing Kid,Keighley,1936
WmK16,The Green Pastures,Keighley,1936
WmK18,The Prince and The Pauper,Keighley,1937
WmK21,Valley of the Giants,Keighley,1938
WmK23,Brother Rat,Keighley,1938
WmK25,Each Dawn I Die,Keighley,1939
WmK27,Torrid Zone,Keighley,1940
WmK28,Four Mothers,Keighley,1940
WmK30,The Bride Came C.O.D.,Keighley,1941
WmK31,The Man Who Came to Dinner,Keighley,1942
xTo10,L'Aiglon,Tourjansky,1932
ZK1,Cash,Z.Korda,1932
ZK2,Sanders of the River,Z.Korda,1935
ZK3,The Four Feathers,Z.Korda,1939
ZK4,The Jungle Book,Z.Korda,1942
Zk5,Sahara,Z.Korda,1943
ZK7,The Macomber Affair,Z.Korda,1947
ZK9,Cry the Beloved Country,Z.Korda,1951
Z3210,Unholy Love,UnYear32,1932
BW1,Mauvaise Graine,B.Wilder,1933
BW2,The Major and the Minor,B.Wilder,1942
BW3,Five Graves to Cairo,B.Wilder,1943
BW4,Double Indemnity,B.Wilder,1944
BW5,The Lost Weekend,B.Wilder,1945
BW7,A Foreign Affair,B.Wilder,1948
BW8,Sunset Boulevard,B.Wilder,1950
BW9,The Big Carnival,B.Wilder,1951
BW10,Stalag 17,B.Wilder,1953
BW11,Sabrina,B.Wilder,1954
BW12,The Seven Year Itch,B.Wilder,1955
BW13,The Spirit of St.~Louis,B.Wilder,1957
BW14,Love In The Afternoon,B.Wilder,1957
BW15,Witness for the Prosecution,B.Wilder,1958
BW16,Some Like It Hot,B.Wilder,1959
BW17,The Apartment,B.Wilder,1960
BW18,"One, Two, Three",B.Wilder,1961
BW19,Irma la Douce,B.Wilder,1963
BW21,Kiss Me Stupid,B.Wilder,1964
BW25,The Private Life of Sherlock Holmes,B.Wilder,1970
BW28,Fedora,B.Wilder,1978
BW30,Buddy Buddy,B.Wilder,1981
CAL10,Fric Frac,AutantLara,1939
CAL15,Le Diable au Corps,AutantLara,1946
CAL20,Occupe-Toi d'Amelie,AutantLara,1949
CAL25,L'Auberge Rouge,AutantLara,1951
CAL35,Le Bl\'e en herbe,AutantLara,1954
CAL36,Le Rouge et Le Noir,AutantLara,1954
CAL40,Marguerite de la Nuit,AutantLara,1955
CAL45,En Cas de Malheur,AutantLara,1957
CAL46,La Travers\'ee de Paris,AutantLara,1957
CAL50,The Count of Monte Christo,AutantLara,1961
CAL53,Le Meurtier,AutantLara,1963
CAL55,The Woman In White,AutantLara,1965
CAL60,Le Rouge et le Blanc,AutantLara,1970
DeD18,Destination Tokyo,Daves,1943
DeD30,Hollywood Canteen,Daves,1944
DeD40,The Red House,Daves,1947
DeD42,Dark Passage,Daves,1947
DeD50,Broken Arrow,Daves,1950
DeD52,Bird of Paradise,Daves,1951
DeD55,Never Let Me Go,Daves,1952
DeD57,Horatius,Daves,1953
DeD58,Demetrius and the Gladiators,Daves,1954
DeD60,Jubal,Daves,1956
DeD61,The Last Wagon,Daves,1956
DeD62,3:10 to Yuma,Daves,1956
DeD65,The Badlanders,Daves,1958
DeD67,Cowboy,Daves,1958
DeD70,The Hanging Tree,Daves,1959
DeD75,Parrish,Daves,1961
DeD77,Spencer's Mountain,Daves,1962
DeD80,Youngblood Hawke,Daves,1964
DeD83,The Battle of Villa Florita,Daves,1956
EuF1,Charlie Chan's Courage,E.Forde,1933
EuF10,Charlie Chan in London,E.Forde,1933
EuF30,Charlie Chan on Broadway,E.Forde,1937
EuF40,Charlie Chan at Monte Carlo,E.Forde,1938
EuF50,Charlie Chan's Murder Cruise,E.Forde,1940
EuF51,"Michael Shayne, Private Detective",E.Forde,1940
EuF53,Dressed To Kill,E.Forde,1940
EuF55,The Man Who Wouldn't Die,E.Forde,1940
EuF57,Time To Kill,E.Forde,1940
EuF59,Blue and White and Perfect,E.Forde,1940
EuF60,Berlin Correspondent,E.Forde,1942
FSt10,Vampire Bat,Strayer,1933
FSt20,Blondie,Strayer,1938
FSt22,Blondie Meets the Boss,Strayer,1939
FSt24,Blondie Takes a Vacation,Strayer,1939
FSt26,Blondie Brings Up Baby,Strayer,1939
FSt28,Blondie on a Budget,Strayer,1940
FSt30,Blondie has Servant Trouble,Strayer,1940
FSt32,Blondie Plays Cupid,Strayer,1940
FSt34,Blondie Goes Latin,Strayer,1941
FSt36,Blondie in Society,Strayer,1941
FSt38,Blondie Goes to College,Strayer,1942
FSt40,Blondie's Blessed Event,Strayer,1942
FSt42,Blondie for Victory,Strayer,1942
FSt44,It's a Great Life,Strayer,1943
FSt46,Footlight Glamour,Strayer,1943
FSt48,Leave it to Blondie,Strayer,1945
FSt50,Blondie Knows Best,Strayer,1946
FSt52,Life With Blondie,Strayer,1946
FSt54,Blondie's Lucky Day,Strayer,1946
FSt56,Blondie's Big Moment,Strayer,1947
FSt58,Blondie's Holiday,Strayer,1947
FSt60,Blondie in the Dough,Strayer,1947
FSt62,Blondie's Anniversary,Strayer,1947
FSt64,Blondie's Reward,Strayer,1948
FSt66,Blondie's Secret,Strayer,1949
FSt68,Blondie's Big Deal,Strayer,1949
FSt70,Blondie hits the Jackpot,Strayer,1949
FSt72,Blondie's Hero,Strayer,1950
FSt74,Beware of Blondie,Strayer,1950
GSt1,Cohens and Kellys in Trouble,G.Stevens~sr.,1933
GSt2,Alice Adams,G.Stevens~sr.,1935
GSt3,Annie Oakley,G.Stevens~sr.,1935
GSt3,The Nitwits,G.Stevens~sr.,1935
GSt4,Swing Time,G.Stevens~sr.,1936
GSt5,A Damsel in Distress,G.Stevens~sr.,1937
GSt6,Quality Street,G.Stevens~sr.,1937
GSt7,Vivacious Lady,G.Stevens~sr.,1938
GSt8,Gunga Din,G.Stevens~sr.,1939
GSt9,Vigil in the Night,G.Stevens~sr.,1940
GSt10,Penny Serenade,G.Stevens~sr.,1941
GSt11,Woman of the Year,G.Stevens~sr.,1941
GSt12,Talk of the Town,G.Stevens~sr.,1942
GSt13,The More the Merrier,G.Stevens~sr.,1943
GSt14,I Remember Mama,G.Stevens~sr.,1947
GSt15,A Place in the Sun,G.Stevens~sr.,1951
GSt17,Shane,G.Stevens~sr.,1953
GSt18,Giant,G.Stevens~sr.,1956
GSt19,The Diary of Anne Frank,G.Stevens~sr.,1959
GSt20,The Greatest Story Ever Told,G.Stevens~sr.,1965
GSt30,The Only Game in Town,G.Stevens~sr.,1970
HRo2,The Devil's Brother,H.Roach,1933
HRo5,One Million Years B.C.,H.Roach,1940
HRo10,Turnabout,H.Roach,1941
JBL10,La Maternelle,BenoitLevy,1933
JBL20,Helene,BenoitLevy,1937
JBL30,La Mort du Cygne,BenoitLevy,1938
JBL40,Fire in the Straw,BenoitLevy,1933
LlF10,Dirty Work,L.French,1933
MCC12,The Last Days of Pompeii,M.C.Cooper,1935
MEp5,La Maternelle,M.Epstein,1933
MEp10,La Mort du Cygne,M.Epstein,1938
ML1,Cradle Song,Leisen,1933
ML2,Death Takes a Holiday,Leisen,1933
ML6,Hands Across the Table,Leisen,1935
ML8,Thirteen Hours by Air,Leisen,1936
ML9,The Big Broadcast of 1937,Leisen,1937
ML10,Easy Living,Leisen,1937
ML12,The Big Broadcast of 1938,Leisen,1938
ML13,Midnight,Leisen,1939
ML14,Remember the Night,Leisen,1940
ML15,"Arise, My Love",Leisen,1940
ML17,Hold Back the Dawn,Leisen,1941
ML18,The Lady is Willing,Leisen,1942
ML20,No Time for Love,Leisen,1943
ML21,Lady in the Dark,Leisen,1944
ML23,Practically Yours,Leisen,1944
ML24,Kitty,Leisen,1945
ML32,The Mating Season,Leisen,1951
ML30,No Man of her Own,Leisen,1950
ML39,The Girl Most Likely,Leisen,1957
RdB10,Heroes for Sale,Barthelmess,1933
RMk10,Once in a Lifetime,Mack,1933
xCm10,Cento Di Questo Giorni,Camerini,1933
xCm20,Ulysses,Camerini,1954
ABW5,On Secret Service,A.Woods,1934
ABW10,Radio Parade,A.Woods,1935
ABW15,Drake of England,A.Woods,1935
ABW20,The Dark Stairway,A.Woods,1937
ABW25,The Return of Carol Deane,A.Woods,1938
ABW30,They Drive by Night,A.Woods,1938
ABW35,The Nursemaid Who Disappeared,A.Woods,1939
ABW40,Busman's Honeymoon,A.Woods,1940
ArL9,California Straight Ahead,Lubin,1937
ArL17,Risky Business,Lubin,1938
ArL22,Black Friday,Lubin,1940
ArL26,San Francisco Docks,Lubin,1941
ArL28,Buck Privates,Lubin,1941
ArL29,Hold That Ghost,Lubin,1941
ArL36,The Phantom of the Opera,Lubin,1943
ArL39,The Spider Woman Strikes Back,Lubin,1946
ArL43,Francis,Lubin,1950
ArL46,Rhubarb,Lubin,1951
ArL48,Hercules,Lubin,1954
ArL49,Hercules Unchained,Lubin,1954
ArL50,The White Warrior,Lubin,1955
ArL55,Star of India,Lubin,1956
ArL56,Morgan the Pirate,Lubin,1958
ArL58,Thief of Bagdad,Lubin,1961
ArL60,Duel of the Titans,Lubin,1965
ArL61,The Barbarians,Lubin,1967
ChE1,Call It Murder,Erskine,1934
ChE2,The Egg and I,Erskine,1947
CdG1,Tarzan and his Mate,C.Gibbons,1934
CR5,Bank Holiday,C.Reed,1938
CR9,The Stars Look Down,C.Reed,1939
CR10,The Night Train to Munich,C.Reed,1940
CR12,Kipps,C.Reed,1941
CR13,The Young Mr.~Pitt,C.Reed,1942
CR14,The Way Ahead,C.Reed,1944
CR15,The True Glory,C.Reed,1945
CR16,Odd Man Out,C.Reed,1946
CR17,The Fallen Idol,C.Reed,1948
CR18,The Third Man,C.Reed,1949
CR19,An Outcast of the Islands,C.Reed,1951
CR20,The Man Between,C.Reed,1953
CR21,A Kid For two Farthings,C.Reed,1955
CR24,Our Man in Havana,C.Reed,1959
CR27,Oliver!,C.Reed,1968
DBr5,Lady by Choice,D.Burton,1934
DBr10,The Man Who Wouldn't Talk,D.Burton,1940
DSk10,"April, April",Sirk,1935
DSk15,Das Hofkonzert,Sirk,1936
DSk20,La Habanera,Sirk,1937
DSk25,Home is Calling,Sirk,1937
DSk30,Hitler's Madman,Sirk,1943
DSk32,Strange Illusion,Sirk,1945
DSk34,Lured,Sirk,1947
DSk35,Sleep My Love,Sirk,1948
DSk37,Slightly French,Sirk,1949
DSk38,Shockproof,Sirk,1949
DSk42,Weekend with Father,Sirk,1951
DSk44,Has Anybody Seen My Gal?,Sirk,1952
DSk46,Take Me to Town,Sirk,1953
DSk48,The Sign of the Pagan,Sirk,1954
DSk49,Magnificent Obsession,Sirk,1954
DSk50,There's Always Tomorrow,Sirk,1955
DSk51,All that Heaven Allows,Sirk,1955
DSk54,Written on the Wind,Sirk,1957
DSk58,Battle Hymn,Sirk,1956
DSk62,Interlude,Sirk,1957
DSk66,A Time to Love and a Time to Die,Sirk,1958
DSk67,The Tarnished Angels,Sirk,1958
DSk69,Imitation of Life,Sirk,1959
EGU1,The Black Cat,Ulmer,1934
EGU17,Bluebeard,Ulmer,1944
EGU18,Strange Illusion,Ulmer,1945
EGU20,Detour,Ulmer,1946
EGU21,The Strange Woman,Ulmer,1946
EGU27,The Man from Planet X,Ulmer,1951
EGU30,Ruthless,Ulmer,1954
EGU40,Daughter of Dr.~Jekyll,Ulmer,1954
EGU70,The Naked Dawn,Ulmer,1960
EGU84,"Atlantis, The Lost Kingdom",Ulmer,1962
GAv10,The Jolly Fellows,Alexandrov,1934
GMe10,Babes in Toyland,Meins,1934
GvM7,Swedenhielms,Molander,1935
GvM10,Intermezzo,Molander,1936
GvM12,A Woman's Face,Molander,1938
GvM13,Dollar,Molander,1938
GvM14,Only One Night,Molander,1938
HY1,The Scarlet Pimpernel,H.Young,1934
HY10,Little Tough Guy,H.Young,1934
HY17,There's One Born Every Minute,H.Young,1942
HY20,Jungle Captive,H.Young,1944
LeG23,The Mummy's Tomb,H.Young,1942
JN2,Singapore Woman,Negulesco,1941
JN3,The Mark of Dimitrios,Negulesco,1944
JN7,Humoresque,Negulesco,1946
JN9,Road House,Negulesco,1948
JN10,Johnny Belinda,Negulesco,1948
JN12,The Mudlark,Negulesco,1950
JN13,Three Came Home,Negulesco,1950
JN14,The Mudlark,Negulesco,1951
JN15,Phone Call from a Stranger,Negulesco,1952
JN16,Lure of The Wilderness,Negulesco,1952
JN19,Titanic,Negulesco,1953
JN20,How to Marry a Millionaire,Negulesco,1953
JN21,Three Coins in the Fountain,Negulesco,1954
JN22,Woman's World,Negulesco,1954
JN23,Daddy Longlegs,Negulesco,1955
JN25,The Rains of Ranchipur,Negulesco,1955
JN31,The Pleasure Seekers,Negulesco,1964
JRa10,A Royal Divorce,Raymond,1938
JRa12,The Mind of Mr.~Reeder,Raymond,1939
LoS2,She Done Him Wrong,L.Sherman,1933
LoS3,Morning Glory,L.Sherman,1933
LoS10,Born to Be Bad,L.Sherman,1941
MhR1,Boule de Suif,Romm,1934
MhR5,Lenin in October,Romm,1937
MhR10,Lenin in 1918,Romm,1938
MhR15,The Russian Question,Romm,1948
MhR20,Nine Days of One Year,Romm,1961
MhR25,Ordinary Fascism,Romm,1964
MPa1,Cesar,Pagnol,1934
MPa3,Gribouille,Pagnol,1937
MPa4,La Femme du Boulanger,Pagnol,1938
MPa5,La Fille du Puisatier,Pagnol,1946
MPa7,Manon des Sources,Pagnol,1952
PaM10,Orient Express,P.Martin,1934
RWB10,The October Man,R.W.Baker,1947
RWB15,The Weaker Sex,R.W.Baker,1948
RWB20,Morning Departure,R.W.Baker,1950
RWB25,I'll Never Forget You,R.W.Baker,1951
RWB30,Inferno,R.W.Baker,1952
RWB32,Don't Bother to Knock,R.W.Baker,1952
RWB33,Inferno,R.W.Baker,1954
RWB35,Passage Home,R.W.Baker,1954
RWB38,Jaqueline,R.W.Baker,1956
RWB40,Tiger in the Smoke,R.W.Baker,1956
RWB42,The One that got Away,R.W.Baker,1957
RWB45,A Night to Remember,R.W.Baker,1958
RWB50,The Singer Not the Song,R.W.Baker,1960
RWB52,Flame in the Streets,R.W.Baker,1961
RWB54,The Valiant,R.W.Baker,1961
RWB56,Two Left Feet,R.W.Baker,1964
RWB58,Quatermass and the Pit,R.W.Baker,1967
RWB60,The Anniversary,R.W.Baker,1968
RWB65,Scars of Dracula,R.W.Baker,1971
RWB67,Dr.~Jekyll and Sister Hyde,R.W.Baker,1971
RWB69,Asylum,R.W.Baker,1972
RWB71,And Now the Screaming Starts,R.W.Baker,1973
RWB73,The Vault of Horror,R.W.Baker,1973
RWB77,The Monster Club,R.W.Baker,1981
RWB82,Mission: Monte Carlo,R.W.Baker,1985
ThA10,The Silver Streak,Atkins,1934
BBe1,Gold Diggers of 1935,Berkeley,1935
BBe14,Babes in Arms,Berkeley,1939
BBe17,Strike Up the Band,Berkeley,1940
BBe19,Babes on Broadway,Berkeley,1941
BBe20,For Me and My Gal,Berkeley,1942
BBe21,The Gang's All Here,Berkeley,1943
BBe23,Take Me Out To The Ball Game,Berkeley,1949
BeH1,The Scoundrel,Hecht,1935
BeH2,Angels over Broadway,Hecht,1940
CMA1,Crime Without Passion,MacArthur,1935
CMA2,Soak the Rich,MacArthur,1936
CMA3,Once in a Blue Moon,MacArthur,1936
EdK10,The New Adventures of Tarzan,Kull,1935
EdK15,Tarzan and the Green Goddess,Kull,1935
EDm18,Tender Comrade,Dmytryk,1943
EDm20,Captive Wild Woman,Dmytryk,1943
EDm22,"Murder, My Sweet",Dmytryk,1944
EDm24,Cornered,Dmytryk,1945
EDm25,Till the End of Time,Dmytryk,1946
EDm26,Crossfire,Dmytryk,1947
EDm34,The Caine Mutiny,Dmytryk,1954
EDm35,Broken Lance,Dmytryk,1954
EDm37,Soldier of Fortune,Dmytryk,1955
EDm38,The Left Hand of God,Dmytryk,1955
EDm39,The Mountain,Dmytryk,1956
EDm40,Raintree County,Dmytryk,1958
EDm41,The Young Lions,Dmytryk,1958
EDm43,The Blue Angel,Dmytryk,1959
EDm44,Warlock,Dmytryk,1959
EDm46,The Carpetbaggers,Dmytryk,1963
EDm54,Mirage,Dmytryk,1965
EDm55,Alvarez Kelly,Dmytryk,1966
EDm58,Bluebeard,Dmytryk,1972
GNj1,Anne of Green Gables,Nicholls,1934
GuE10,Walpurgis Night,Edgren,1935
GWh10,George White's 1935 Scandals,G.White,1935
HRv10,The Lost City,Revier,1935
HJB10,The Master Race,H.Biberman,1935
HJB50,Salt of the Earth,H.Biberman,1954
IEn1,His Fighting Blood,English,1935
IEn10,Arizona Days,English,1937
IEn20,Dick Tracy Returns,English,1938
IEn90,Drums of Fu Munchu,English,1940
IEn180,Westward Ho!,English,1941
IEn220,Captain America,English,1944
IEn280,Don't Fence Me In,English,1945
IEn290,Murder in the Music Hall,English,1946
IEn300,Riders in the Sky,English,1949
IEn310,Valley of Fire,English,1951
IHA1,Frankie and Johnny,Auer,1935
IHA15,Women in War,Auer,1940
IHA23,Gangway for Tomorrow,Auer,1943
IHA30,Angel on the Amazon,Auer,1948
IHA31,The Avengers,Auer,1950
IHA33,Thunderbirds,Auer,1952
IHA34,City That Never Sleeps,Auer,1953
IHA35,Hell's Half Acre,Auer,1953
IHA36,The Eternal City,Auer,1953
JKa10,The Man from Music Mountain,Kane,1938
JKa20,The Man from Cheyenne,Kane,1942
JKa40,The Cheaters,Kane,1945
JKa47,Wyoming,Kane,1947
JKa50,The Plunderers,Kane,1948
JKa55,Rock Island Trail,Kane,1950
JKa56,Transcontinent Express,Kane,1950
JKa60,California Passage,Kane,1951
JKa70,Jubilee Trail,Kane,1953
JKa80,Spoilers of the Forest,Kane,1953
JPt10,A Fine Mess,Parent,1935
LoK3,Murder in Trinidad,L.King,1935
LoK9,Charlie Chan in Egypt,L.King,1935
LoK20,Bulldog Drummond Comes Back,L.King,1937
LoK30,The Way of All Flesh,L.King,1940
LoK50,Dangerous Mission,L.King,1954
PLS10,Mimi,P.Stein,1935
TWa10,Foreign Affaires,Walls,1935
xEn10,Pygmalion,Engel,1935
xMe10,Invitation to the Waltz,Merzbach,1935
Z3520,The House on the Square,UnYear35,1935
BDH10,The Tenth Man,Hurst,1936
BDH30,Scrooge,Hurst,1950
EMv10,Speed,E.Marvin,1936
FkS10,Flash Gordon,Stephani,1936
FMD3,Isle of Fury,F.McDonald,1936
FMD10,Scared Stiff,F.McDonald,1945
FMD20,Along the Navajo Trail,F.McDonald,1946
GDo2,Bored of Education,G.Douglas,1936
GDo4,Broadway Limited,G.Douglas,1941
GDo18,If You Knew Susie,G.Douglas,1948
GDo23,Rogues of Sherwood Forest,G.Douglas,1950
GDo32,The Charge at Feather River,G.Douglas,1953
GDo37,Them!,G.Douglas,1954
GDo39,The McConnell Story,G.Douglas,1955
GDo49,Bombers B-52,G.Douglas,1958
GDo50,The Fiend Who Walked the West,G.Douglas,1958
GDo71,Harlow,G.Douglas,1965
GDo74,Stagecoach,G.Douglas,1966
GDo76,In Like Flint,G.Douglas,1967
GDo78,Tony Rome,G.Douglas,1967
GDo79,The Detective,G.Douglas,1968
GDo81,Lady in Cement,G.Douglas,1968
GDo83,They Call Me Mr.~Tibbs,G.Douglas,1970
GDo92,Viva Knievel,G.Douglas,1977
HaF16,Dear Octopus,French,1943
HaF20,English Without Tears,French,1943
HaF23,Mr.~Emanuel,French,1944
HaF29,Quiet Weekend,French,1946
HaF31,My Brother Jonathan,French,1947
HaF35,The Man Who Watched Trains Go By,French,1952
HaF37,Rob Roy the Highland Rogue,French,1953
HaF40,The Man Who Loved Redheads,French,1955
HCP1,Beloved Enemy,H.Potter,1936
HCP4,The Shopworn Angel,H.Potter,1938
HCP5,Congo Maisie,H.Potter,1938
HCP6,The Story of Vernon and Irene Castle,H.Potter,1939
HCP10,Helzapoppin,H.Potter,1942
HCP11,Victory through Air Power,H.Potter,1943
HCP12,Mr.~Lucky,H.Potter,1943
HCP22,The Farmer's Daughter,H.Potter,1947
